name,model,formula,threads,time_s,memory_MB,search_strategy
mexican_standoff_5p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,4,35.79488705471158,3.0859375,bfs
mexican_standoff_5p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,8,33.36152648553252,2.3359375,bfs
mexican_standoff_5p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,16,31.099129017442465,16.54296875,bfs
mexican_standoff_5p_3hp_lcgs_teamwork,mexican_standoff/mexican_standoff_5p_3hp.lcgs,mexican_standoff/can_3_players_guarantee_atleast_one_of_them_survives.json,32,29.578456891700625,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,1,0.8438107129186392,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,2,0.5167194809764624,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,4,0.329914977774024,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,8,0.2705035712569952,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,16,0.2402134481817484,0.0,bfs
ttt1,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_avoid_lose_TRUE.json,32,0.19270183518528938,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,1,0.7372809778898954,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,2,0.42875742353498936,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,4,0.2757664639502764,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,8,0.21376988850533962,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,16,0.1944250948727131,0.0,bfs
ttt2,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_tie_TRUE.json,32,0.19140686467289925,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,1,0.7464175298810005,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,2,0.4412726741284132,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,4,0.28349436819553375,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,8,0.220412852242589,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,16,0.2189965806901455,0.0,bfs
ttt3,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_cross_guarantee_win_FALSE.json,32,0.21156938560307026,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,1,0.8553620483726263,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,2,0.5241352133452892,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,4,0.36819466203451157,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,8,0.2922719493508339,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,16,0.2518596984446049,0.0,bfs
ttt4,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_avoid_lose_TRUE.json,32,0.21011689864099026,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,1,0.7586235124617815,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,2,0.43740442395210266,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,4,0.293506870046258,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,8,0.21260752901434898,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,16,0.2072026990354061,0.0,bfs
ttt5,tic_tac_toe/tic_tac_toe.lcgs,tic_tac_toe/can_nought_guarantee_win_FALSE.json,32,0.1968162041157484,0.0,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,1,51.64505166374147,0.0,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,2,27.359000861644745,0.0,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,4,14.24180331453681,0.0,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,8,8.885694289579988,0.0,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,16,6.037265153601766,99.90234375,bfs
rc3_1,robot_grid/robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,32,3.3084310814738274,42.92578125,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,1,0.023921892046928406,0.0,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,2,0.02942211553454399,0.0,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,4,0.02876170538365841,0.0,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,8,0.028666555881500244,0.0,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,16,0.03478086180984974,0.0,bfs
rc3_2,robot_grid/robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,32,0.04172743298113346,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,1,52.828754680231214,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,2,27.41085815615952,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,4,14.446048660203815,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,8,8.199243633076549,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,16,4.621721792966127,0.0,bfs
rc3_3,robot_grid/robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,32,3.4337060507386923,58.1328125,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,1,1011.4563179817051,9663.3671875,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,2,507.49755586870015,448.06640625,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,4,257.6365100797266,1389.140625,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,8,139.0290900580585,281.29296875,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,16,98.85957975685596,1783.78125,bfs
rc4_1,robot_grid/robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,32,76.7958891633898,509.953125,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,1,0.021093038842082024,0.0,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,2,0.025344155728816986,0.0,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,4,0.027029704302549362,0.0,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,8,0.030362490564584732,0.0,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,16,0.03164571151137352,0.0,bfs
rc4_2,robot_grid/robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,32,0.04568757489323616,0.0,bfs
rc4_3,robot_grid/robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,1,1036.1969498097897,0.0,bfs
