name,model,formula,threads,time_s,search_strategy
gg6_total5,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,32,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,1,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,2,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,4,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,8,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,16,7200.0,global
gg6_total6,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p1_gurantee_omniscient_before_10_steps_FALSE.json,32,7200.0,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,1,0.059279533103108406,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,2,0.059828707948327065,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,4,0.05845864117145538,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,8,0.05804643966257572,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,16,0.058134304359555244,global
gg6_total7,gossipping_girls/gossipping_girls_total_network_6p.lcgs,gossipping_girls/p23456_eventually_omniscient_without_p1_TRUE.json,32,0.05745293200016022,global
